16,374,374,5,1,3,0,2,17,2,1,29,3,0
29,374,374,5,1,16,0,3,30,2,1,42,3,0
30,374,374,5,1,17,0,3,29,1,2,31,2,1,43,3,0
42,374,374,5,1,29,0,3,43,2,1
57,399,399,5,1,44,0,3,58,2,1,70,3,0
68,399,69,2,1
69,399,70,2,1
70,399,399,5,1,57,0,3,71,2,1
71,399,399,5,1,58,0,3,70,1,2
120,399,107,0,3
276,394,275,1,2
277,394,290,3,0
280,394,293,3,0
288,394,394,5,1,275,0,3
289,394,288,1,2
290,394,303,3,0
292,394,305,3,0
302,394,315,3,0
361,418,31,0,4
370,390,5,0,4
371,372,172,0,4
372,371,172,0,4
372,384,342,0,4
374,380,29,0,4
374,383,29,0,4
374,388,29,0,4
374,401,29,0,4
374,407,29,0,4
374,408,29,0,4
374,421,29,0,4
374,439,29,0,4
374,448,29,0,4
377,416,44,0,4
383,374,27,0,4
384,372,342,0,4
390,370,5,0,4
408,374,28,0,4
416,377,44,0,4
418,361,31,0,4
421,374,28,0,4
448,374,27,0,4
