84,358,358,5,1,71,0,3,83,1,2
96,358,358,5,1,83,0,3,95,1,2,109,3,0
97,358,84,0,3
98,358,85,0,3
123,358,122,1,2
123,406,122,1,2
136,358,135,1,2
143,405,405,5,1,144,1,1
144,405,405,5,1,131,0,3,143,1,1,145,2,1
150,358,149,1,2
156,405,143,0,2
163,358,162,1,2
168,405,155,0,3
169,405,156,0,2
176,358,175,1,2
178,405,165,0,3
181,405,168,0,3
182,405,169,0,2
194,405,181,0,3
205,405,192,0,3
206,405,193,0,3
294,431,293,1,2
353,431,5,0,4
357,371,288,0,4
371,357,288,0,4
373,375,292,0,4
375,373,292,0,4
377,405,156,0,4
405,377,143,0,4
405,414,143,0,4
414,405,156,0,4
431,353,5,0,4
