1,448,448,5,1,0,0,0,14,2,0
26,371,371,5,1,13,0,2,27,1,1,39,2,0
39,371,371,5,1,26,0,2,40,1,1
40,371,371,5,1,27,0,3,39,1,1,41,2,1
48,371,49,2,1
49,371,50,2,1
50,371,51,2,1
51,371,39,2,3
52,371,39,0,2
65,371,52,0,2
74,371,61,0,3
77,371,64,0,3
78,371,65,0,2
90,371,77,0,3
91,371,78,0,2
101,371,88,0,3
102,371,89,0,3
103,371,90,0,3
163,395,164,2,1
338,448,448,5,1,0,2,3,350,3,2
339,448,1,3,3
352,386,18,0,4
364,428,18,0,4
383,401,38,0,4
386,352,18,0,4
401,383,38,0,4
428,364,18,0,4
428,438,195,0,4
438,428,195,0,4
