66,421,421,5,1,53,0,3,65,1,1,67,2,1,79,3,0
71,438,438,5,1,58,0,3,70,1,2
79,421,421,5,1,66,0,3,80,2,1
80,421,421,5,1,67,0,3,79,1,2,81,2,1,93,3,0
83,438,438,5,1,70,0,3,82,1,2
84,438,71,0,3
85,438,72,0,3
86,438,73,0,3
87,438,74,0,3
110,438,109,1,2
114,438,127,3,0
118,421,105,0,3
123,438,122,1,2
136,438,135,1,2
139,438,152,3,0
149,438,148,1,2
150,438,149,1,2
162,438,161,1,2
163,438,162,1,2
361,385,331,0,4
367,421,79,0,4
377,381,182,0,4
381,377,182,0,4
385,361,331,0,4
421,367,79,0,4
421,422,79,0,4
421,447,79,0,4
447,421,105,0,4
