5,358,358,5,1,4,0,1,18,2,0
55,416,68,3,0
68,416,416,5,1,69,2,1
69,416,416,5,1,56,0,3,68,1,2,70,2,1,82,3,0
81,416,68,0,3
342,358,358,5,1,4,3,3,341,1,2
343,358,5,3,3
346,358,8,3,3
358,373,5,0,4
358,385,5,0,4
358,403,5,0,4
358,417,5,0,4
358,422,183,0,4
358,442,5,0,4
358,447,5,0,4
368,434,43,0,4
385,412,156,0,4
388,416,68,0,4
403,358,5,0,4
407,416,68,0,4
412,385,156,0,4
416,388,68,0,4
416,407,68,0,4
416,421,68,0,4
416,441,68,0,4
416,445,68,0,4
416,449,68,0,4
422,358,183,0,4
434,368,41,0,4
442,358,5,0,4
445,416,68,0,4
449,416,66,0,4
