22	1.4756178990049957
23	2.3525882361308614
24	1.9256804938578806
25	1.865392736311949
26	1.829726067497269
27	1.7962555587915652
28	1.8090617495484487
29	2.045317047237458
30	1.9609372484703909
31	2.095180067307029
32	2.085230210501759
33	2.0129902311089887
34	2.07484447330629
35	2.142711252162227
36	1.9662873135166012
37	2.0017140851005135
38	2.0328305812169942
39	1.9857983056744863
40	2.052130557029559
41	2.0517963962212287
42	1.9084623140086954
43	2.0040830888595536
44	1.9456347019112035
45	2.155609653625743
46	2.1410842007277653
47	1.8662897035354156
48	1.7817786655351449
49	1.8062709192528366
50	1.7279258370886788
51	1.8656952408464527
52	1.9189396693968566
53	1.8814313336944959
54	1.9448551428060523
55	1.948394745863408
56	1.8705701118631946
57	1.9382568214219476
58	1.9082054386043925
59	1.9946700382893248
60	1.8960313066079901
61	2.1205274005689025
62	2.0120245141113875
63	1.8709674060189525
64	1.8714838085156065
65	1.9407146155745363
66	2.0634315114687345
67	1.9781324546563972
68	1.999034670702973
69	2.0553990022833792
70	1.9413002548630005
71	1.864191032311759
72	1.9102379827698677
73	1.7990249540218728
74	1.906159697898912
75	2.034100647720582
76	1.6344700461972033
77	1.5607629783148227
78	1.5128687177069555
79	1.519210680143295
80	1.5530784467162402
81	1.5927019845457628
82	1.5079046064355766
83	1.494442517662038
84	1.4711038372455263
85	1.5537831237716397
86	1.4903105846398472
87	1.5022569495247662
88	1.569745527461017
89	1.4653149334855944
90	1.4438991585766774
91	1.5880162358965528
92	1.4611251377307841
93	1.4539813373107529
94	1.511142125980604
95	1.4424733844018254
96	1.4204905192972475
97	1.4654492016743454
98	1.4834777930972374
99	1.4447269112976866
100	1.445038449627824
101	1.442618296637852
102	1.474122176547643
103	1.5142882609663615
104	1.4883158850646983
105	1.438603564880853
106	1.424813321538982
107	1.41463405828178
108	1.4594311688590142
109	1.4075804968790975
110	1.4126730624441826
111	1.3874150125142841
112	1.3839377338551848
113	1.437931728968332
114	1.3906712194087676
115	1.480116217504224
116	1.4018387357778324
117	1.5218867877354887
118	1.5400098370139896
119	1.42527057322252
120	1.4183756360568949
121	1.3852924260961161
122	1.4531439089086873
123	1.425196720286047
124	1.4595647379026162
125	1.3683348375013984
126	1.4189284655497092
127	1.463966440006843
128	1.412909607940765
129	1.4414924180544721
130	1.453331023603815
131	1.524210482806025
132	1.4819151311431369
133	1.5074458409534075
134	1.4798904532095674
135	1.456726605126303
136	1.4342456452903083
137	1.408535354570199
138	1.4285362092301874
139	1.43090157842131
140	1.5200345632680428
141	1.4098412709046868
142	1.4207872503069237
143	1.44240608347323
144	1.452055333957833
145	1.4050888975309206
146	1.4314263967587848
147	1.4240012015239583
148	1.4306874228448716
149	1.4349168230326725
150	1.4582964943390926
151	1.4496906228638422
152	1.4328786127325632
153	1.4063726715920946
154	1.4182909000188666
155	1.4497187715658189
156	1.4812244353781012
157	1.5085178925278369
158	1.8547168428988392
159	2.174538668915154
160	2.21247581243129
161	2.171459676003005
162	2.219621458777992
163	2.243632800805596
164	2.1589503869250493
165	2.1379802414187323
166	2.098118176061173
167	2.238026870473933
168	2.338137542689564
169	2.409491350083441
170	2.3194225168188813
171	2.1297104105264166
172	1.8754124725600974
173	1.9828180138828846
174	1.9542669813223168
175	1.9900834734580866
176	1.902010576494788
177	1.9034635406776346
178	2.249743243388115
179	2.1538758064173447
180	2.3147706455021355
181	2.3657489095400765
182	2.0553487700127397
183	1.7354712782132786
184	1.7239123118852944
185	1.7695104685372993
186	1.6863829393613003
187	1.6744106377500323
188	1.6989507648495774
189	1.8275023318360613
190	1.7456624470338984
191	1.7005021528577018
192	1.7131889997378262
193	1.8737670723284698
194	1.8768213451076257
195	1.969640743308641
196	2.141336751042668
197	2.088300117807121
198	2.043405856775492
199	2.058505427328657
