0,1206,1215,1000000000000,0,200000000000,200000000000,8642940,NO_ONGOING,
1,1206,1215,1000000000000,0,200000000000,200000000000,12179880,NO_ONGOING,
2,1206,1215,1000000000000,0,200000000000,200000000000,8558760,NO_ONGOING,
3,1206,1215,1000000000000,0,200000000000,200000000000,9912540,NO_ONGOING,
4,1206,1215,1000000000000,0,200000000000,200000000000,9297060,NO_ONGOING,
5,1206,1215,1000000000000,0,200000000000,200000000000,10682580,NO_ONGOING,
6,1206,1215,1000000000000,0,200000000000,200000000000,8464920,NO_ONGOING,
7,1206,1215,1000000000000,0,200000000000,200000000000,10603920,NO_ONGOING,
8,1206,1215,1000000000000,0,200000000000,200000000000,10367940,NO_ONGOING,
9,1206,1215,1000000000000,0,200000000000,200000000000,6014040,NO_ONGOING,
10,1206,1215,1000000000000,0,200000000000,200000000000,7674180,NO_ONGOING,
11,1206,1215,1000000000000,0,200000000000,200000000000,6459780,NO_ONGOING,
12,1206,1215,1000000000000,0,200000000000,200000000000,9469560,NO_ONGOING,
13,1206,1215,1000000000000,0,200000000000,200000000000,10345860,NO_ONGOING,
14,1206,1215,1000000000000,0,200000000000,200000000000,7563780,NO_ONGOING,
15,1206,1215,1000000000000,0,200000000000,200000000000,6461160,NO_ONGOING,
16,1206,1215,1000000000000,0,200000000000,200000000000,7486500,NO_ONGOING,
17,1206,1215,1000000000000,0,200000000000,200000000000,6727500,NO_ONGOING,
18,1206,1215,1000000000000,0,200000000000,200000000000,8172360,NO_ONGOING,
19,1206,1215,1000000000000,0,200000000000,200000000000,7445100,NO_ONGOING,
20,1206,1215,1000000000000,0,200000000000,200000000000,8159940,NO_ONGOING,
21,1206,1215,1000000000000,0,200000000000,200000000000,9498540,NO_ONGOING,
22,1206,1215,1000000000000,0,200000000000,200000000000,8565660,NO_ONGOING,
23,1206,1215,1000000000000,0,200000000000,200000000000,7435440,NO_ONGOING,
24,1206,1215,1000000000000,0,200000000000,200000000000,8724360,NO_ONGOING,
25,1206,1215,1000000000000,0,200000000000,200000000000,7496160,NO_ONGOING,
26,1206,1215,1000000000000,0,200000000000,200000000000,6285900,NO_ONGOING,
27,1206,1215,1000000000000,0,200000000000,200000000000,6646080,NO_ONGOING,
28,1206,1215,1000000000000,0,200000000000,200000000000,8651220,NO_ONGOING,
29,1206,1215,1000000000000,0,200000000000,200000000000,7946040,NO_ONGOING,
30,1206,1215,1000000000000,0,200000000000,200000000000,8507700,NO_ONGOING,
