14,30034408,30000000
14,14829637036,47500000
14,14916825449,63062500
14,15002866649,76804687
14,15090055081,88954101
14,15178399995,99834838
14,15871309357,108980483
14,16159647991,131357922
14,16943956989,136688181
14,17032292709,130727158
14,17119481203,125261263
14,17206669699,120478605
14,17291563769,126918779
14,17378752272,132553931
14,17467088008,137984689
14,18157712885,142361602
14,18446051742,160691401
14,18879312863,161729975
14,18967648642,152513728
14,19054837208,144324512
14,19143173007,137408948
14,19491927315,141982829
14,19780266292,160359975
14,21152091898,150814978
14,21238176527,142713105
14,21323070743,135498966
14,21411406611,129561595
14,21757866819,134741395
14,22046206000,154023720
14,22470290140,155770755
14,22551801341,146424410
14,22584691589,132246358
14,22639757201,122590563
14,22674477149,118516742
14,22705147662,111952149
14,22710104744,102458130
14,22742737148,94275863
14,22747325954,87116380
14,22778362866,80726832
14,22782951656,75010978
14,22813956974,70009605
14,22818545673,65758404
14,22849519324,65913603
14,22855236623,62924402
14,22899994897,65183851
14,22913760978,65035869
14,22977987146,72156385
14,22980296960,73261836
14,22994047964,74229106
14,23069763247,76450467
14,23072057669,78394158
14,23160409417,89344888
14,24862839316,100301777
14,25154614829,124264054
14,26888798263,120106047
14,26980574477,116592791
14,27057437041,111643692
14,27142330024,108313230
14,27232959006,116649076
14,27323588020,124692941
14,27415364222,131981323
14,27752641788,126108657
14,27836387582,120845074
14,27923574986,116614439
14,28015351202,113537634
14,28375572872,121845429
14,28465054680,117864750
14,28556830904,114506656
14,28645165547,111318324
14,28734647372,119653533
14,28822981985,126821841
14,28914758215,133469110
14,29274979970,128285471
14,29365609027,123624787
14,29455090856,119421688
14,29533100669,114243977
14,29622582530,120838479
14,29713211582,128233669
14,29804987824,134954460
14,31074941974,129085152
14,31158687857,123449508
14,31248169721,129768319
14,31339946005,136172279
14,31599214058,130025744
14,31690990341,125147526
14,31770147398,119504085
14,31847010052,114191074
14,31936491962,120667189
14,32028268267,128208790
14,32572042902,134807691
14,32663819216,129331729
14,32752153930,124290262
14,32841635858,119878979
14,32932264981,127394106
14,33024041292,134344842
14,33742191117,139051736
14,34033967021,158045269
14,34422483332,160414610
14,34503934830,150487783
14,34593416803,142926810
14,34885192736,161560958
14,35667200353,163740838
14,36110021433,165523233
14,36201797822,156207828
14,36291279830,147931849
14,36383056213,140940367
14,36738689791,145947821
14,37030465837,164204343
14,37486667577,166428800
14,37578444002,157125200
14,37665631605,148359550
14,37957407692,166314606
14,38350713076,155525280
14,38431017529,146209620
14,38515910832,138433417
14,38593920894,130879239
14,38658164476,132394334
14,38725849684,132345042
14,38798123715,133301911
14,38800418153,126014172
14,38879575429,120387400
14,38881869823,115463975
14,38962174306,111405978
14,38964468744,107855230
14,39045920418,104748326
14,39048214839,102404785
14,39126224915,109854186
14,39128519343,106497412
14,39201940572,112310235
14,39204234993,108021455
14,39206529421,104268773
14,39284539501,101610176
14,39286833895,99158904
14,39289128308,97139041
14,39371727220,95871660
14,39374021634,94887702
14,39376316071,93901739
14,39462155522,103789021
14,39466744340,102690393
14,39918743451,111854093
14,41287360361,107622331
14,41360781542,103294539
14,41441085990,100507721
14,41532862490,99319255
14,41870141175,108654348
14,41961917685,106447554
14,42051399812,104391609
14,42140881897,102467657
14,42215450342,110159199
14,42290018745,115139299
14,42364587190,119371886
14,42366881585,113950400
14,42456363718,111206600
14,42458658130,108805775
14,42545845810,106330053
14,42548140232,104288796
14,42637622361,102752696
14,42639916755,101658609
14,42904921495,100326282
14,42988667605,98285496
14,43080444145,97499809
14,43167631858,96187332
14,43255966759,106038915
14,43346596117,115159050
14,43437225443,123514168
14,43527863417,130699897
14,44967599641,135237409
14,45059376204,129832732
14,45144362341,124228640
14,45236182126,120200060
14,45567725042,126175052
14,45658354431,121778170
14,45747836604,117680898
14,45838466013,114345785
14,45926800966,122427561
14,46012841528,128874115
14,46104618148,135014850
14,46737876723,140512993
14,46829653359,134448868
14,46917988331,128642759
14,49570550131,123562414
14,49657738116,118992112
14,49743778914,114868098
14,49830966920,111384585
14,50000000000,111384585
