77,3057554812,13800
77,4057554813,1380
77,4148636731,2760
77,4436974268,4140
77,5436974268,1380
77,11525212661,2760
77,11525212661,3450
77,11613548157,4002
77,11701883659,4477
77,11873965837,4902
77,11960006924,5290
77,12048342440,5650
77,12129803947,2760
77,12305318515,3450
77,12392506831,4002
77,12480842361,4477
77,12568030699,4902
77,12655219023,5290
77,12741260140,5650
77,12829595685,5987
77,13090032064,2760
77,13829595685,1380
77,13917174284,2760
77,14005500593,3450
77,15005500593,1380
77,15377948826,2760
77,16377948826,1380
77,18661283850,2760
77,18748085203,3450
77,18835273760,4002
77,18922462320,4477
77,19010798100,4902
77,19182890085,2760
77,19359552402,3450
77,19444446550,4002
77,19531635133,4477
77,19619970937,4902
77,19794357413,2760
77,19969872544,3450
77,20058208379,4002
77,20145396984,4477
77,20232585593,4902
77,20319774206,5290
77,20408110053,5650
77,20667400045,2760
77,21012694367,3450
77,21099929405,4002
77,22099929405,1380
77,22385245352,2760
77,23385245352,1380
77,23743534345,2760
77,23817690538,3450
77,23895700219,4002
77,23976004285,4477
77,24051719587,4902
77,24129729276,5290
77,24206591765,5650
77,24277718249,5987
77,24280012632,6305
77,24356875124,6607
77,24359169546,6895
77,24421118417,7171
77,24423412826,7436
77,24495686517,7692
77,24497980899,7939
77,24573696216,8178
77,24575990600,8410
77,24665832610,8636
77,24756478851,2760
77,25746496850,3450
77,25838273019,4002
77,25926607583,4477
77,26017236552,4902
77,26102129514,5290
77,26191611284,5650
77,26283387463,5987
77,26453182037,2760
77,26634431362,3450
77,26726207550,4002
77,26816836518,4477
77,26907465527,4902
77,26983180888,5290
77,27066926646,5650
77,27157555661,5987
77,27249340502,6305
77,27338830918,2760
77,27586609412,3450
77,27677238419,4002
77,27769014615,4477
77,27860790823,4902
77,27946831025,5290
77,28037460059,5650
77,28128089062,5987
77,28329235705,6305
77,28599598075,2760
77,29236287086,3450
77,29326916108,4002
77,29418692376,4477
77,29710468087,4902
77,30710468087,1380
77,30801080980,2760
77,30888259822,3450
77,30980036090,4002
77,31071812368,4477
77,31161294268,4902
77,31250776129,5290
77,31342552438,5650
77,31573945401,2760
77,31824018653,3450
77,31887114890,4002
77,31957094357,4477
77,32022485028,4902
77,32086728456,5290
77,32177716772,5650
77,32269493082,5987
77,32447318331,2760
77,32626273509,3450
77,32715755401,4002
77,32799501314,4477
77,32887836006,4902
77,32978465148,5290
77,33069094257,5650
77,33159723398,5987
77,33251508369,6305
77,33433931094,2760
77,34525698812,1380
77,34617820084,2760
77,34617820084,3450
77,34709607480,4002
77,34801381431,4477
77,34893155366,4902
77,34982635002,5290
77,35069818690,5650
77,35161595083,5987
77,36161595083,1380
77,42438363619,2760
77,42522864624,3450
77,42606610846,4002
77,42692651465,4477
77,42763778360,4902
77,42834905275,5290
77,42903737777,5650
77,42973717486,5987
77,42976011902,6305
77,43048286038,6607
77,43050580468,6895
77,43124001785,7171
77,43126296209,7436
77,43198570355,7692
77,43200864751,7939
77,43274286099,8178
77,43276580531,8410
77,43351149061,8636
77,43353443501,8856
77,43355737896,9071
77,43432600887,9280
77,43434895281,9485
77,43437189698,9685
77,43515199879,9881
77,43517494320,10073
77,43519788715,10262
77,43598946107,10447
77,43601240531,10629
77,43603534962,10808
77,43684986752,10984
77,43687281175,11157
77,43689575608,11327
77,43771027399,11495
77,43773321823,11660
77,43778257893,11823
77,43781699527,11984
77,43862003992,12142
77,43865445637,12298
77,43953789190,3450
77,44600043902,4002
77,44829909788,2760
77,44957241348,3450
77,45018043431,4002
77,45082472759,4477
77,45164097385,4902
77,45240960398,5290
77,45310940157,5650
77,45393539240,5987
77,45395833636,6305
77,45468107816,6607
77,45470402241,6895
77,45554148508,7171
77,45556442951,7436
77,45616097808,7692
77,45618392235,7939
77,45695255259,8178
77,45697549693,8410
77,45761793392,8636
77,45764087809,8856
77,45766382234,9071
77,45831782883,9280
77,45834067580,9485
77,45836362005,9685
77,45901752932,9881
77,45904047350,10073
77,45906341776,10262
77,45971732705,10447
77,45974027122,10629
77,45976321549,10808
77,46046301322,10984
77,46048595756,11157
77,46050890154,11327
77,46122017139,11495
77,46124311565,11660
77,46126605998,11823
77,46128900395,11984
77,46201174590,12142
77,46203469033,12298
77,46205763430,12452
77,46208057847,12604
77,46275743209,12755
77,46278037626,12904
77,46280332053,13051
77,46282626485,13196
77,46352606266,13340
77,46354909500,13482
77,46357195081,13623
77,46359489524,13762
77,46431763704,13900
77,46434058121,14037
77,46436352547,14172
77,46438646981,14306
77,46508626765,14439
77,46510921162,14570
77,46513215581,14700
77,46515510024,14829
77,46517804421,14957
77,46595814673,15084
77,46598109090,15210
77,46600403516,15335
77,46602697950,15459
77,46604992350,15582
77,46668088877,15704
77,46670383303,15825
77,46672677738,15945
77,46674972136,16064
77,46677274842,16182
77,46738068666,16299
77,46740363093,16415
77,46742657526,16531
77,46744951924,16646
77,46747246341,16760
77,46811490108,16873
77,46813784505,16985
77,46816078924,17097
77,46818373350,17208
77,46820667783,17318
77,46822962182,17427
77,46887205923,17536
77,46889500366,17644
77,46891794764,17751
77,46894089183,17858
77,46896383609,17964
77,46898678043,18070
77,46967518397,18175
77,46974393869,18279
77,46978982702,18383
77,46983580203,18486
77,46985883242,7590
77,47235957690,7840
77,47478027611,2760
77,47810709860,3450
77,47896750611,4002
77,47978202521,4477
77,48265390390,4902
77,49265390390,1380
77,49352569114,2760
77,49439748454,3450
77,50000000000,3450
