52,0,0
52,21086154655,0
52,21348934212,1380
52,21437270097,2760
52,21512977273,5520
52,21589840963,6900
52,21678176858,8280
52,21766503459,11040
52,21936291930,12420
52,21937429868,17940
52,22023471325,19320
52,22025765759,22080
52,22287331818,28980
52,22365342749,31740
52,22452531443,34500
52,22738631092,35880
52,22841978571,42780
52,22876501392,45540
52,22913679992,48300
52,22949257117,51060
52,22984881469,53820
52,23021846719,56580
52,23057425990,59340
52,23094367604,62100
52,23096662008,64860
52,23139135010,67620
52,23141429417,70380
52,23191879699,73140
52,23194200659,75900
52,23260711802,78660
52,23263032696,81420
52,23342189583,84180
52,23346751905,86940
52,23433939194,89700
52,23438528019,92460
52,26498082117,102120
52,26561176647,104880
52,26625418339,107640
52,26691954365,110400
52,26761931917,113160
52,26835350994,115920
52,26908770059,118680
52,26911064392,121440
52,26987925002,124200
52,26990219350,126960
52,27069374292,129720
52,27071668647,132480
52,27137057480,135240
52,27139351849,138000
52,27202446371,140760
52,27204740723,143520
52,27271276751,146280
52,27273571104,149040
52,27275865439,151800
52,27345842998,154560
52,27348137346,157320
52,27350431699,160080
52,27424997925,162840
52,27427292293,165600
52,27429586647,168360
52,27501858541,171120
52,27504152891,173880
52,27506447244,176640
52,27579866315,179400
52,27582160663,182160
52,27584455017,184920
52,27662462791,187680
52,27664757126,190440
52,27667051459,193200
52,27669345827,195960
52,27738176213,198720
52,27740470566,201480
52,27742764901,204240
52,27745059235,207000
52,27809300954,209760
52,27811595307,212520
52,27813889641,215280
52,27816183991,218040
52,27878131341,220800
52,27880425694,223560
52,27882720049,226320
52,27885014363,229080
52,27950403259,231840
52,27952697614,234600
52,27954991927,237360
52,27957286296,240120
52,28026116670,242880
52,28028411040,245640
52,28030705394,248400
52,28032999707,251160
52,28035294076,253920
52,28107565996,256680
52,28109860330,259440
52,28112154680,262200
52,28114449033,264960
52,28116743367,267720
52,28185573777,270480
52,28187868112,273240
52,28190162461,276000
52,28192456814,278760
52,28194751148,281520
52,28264728736,284280
52,28267023050,287040
52,28269317419,289800
52,28271611772,292560
52,28273906107,295320
52,28347325203,298080
52,28349619556,300840
52,28351913889,303600
52,28354208239,306360
52,28356502593,309120
52,28363492719,311880
52,28438060894,314640
52,28441476547,317400
52,28446106356,318780
52,28579173285,321540
52,28580296734,322920
52,28583762102,324300
52,28584909285,325680
52,28591786105,338100
52,28669804554,339480
52,28675540591,340860
52,28677834977,342240
52,28773000996,351900
52,28818889122,354660
52,28871660489,357420
52,28929020629,360180
52,28994411233,362940
52,29056360210,365700
52,29126339608,368460
52,29204349434,371220
52,29206643839,373980
52,29291553939,376740
52,29296142737,379500
52,29383356357,382260
52,29387918979,385020
52,29469396611,387780
52,29475132608,390540
52,29541670427,393300
52,29550848035,396060
52,29626537251,398820
52,29642624333,401580
52,29713757351,402960
52,29814704862,414000
52,29907602036,416760
52,29990200673,419520
52,30067089634,422280
52,30153129909,425040
52,30241464615,427800
52,30333240916,430560
52,30419254718,433320
52,30421549124,436080
52,30508763094,438840
52,30511030975,441600
52,30595924022,444360
52,30598218450,447120
52,30685405911,449880
52,30687700318,452640
52,30777182190,455400
52,30956172613,465060
52,31047922199,467820
52,31340845189,469200
52,31688061841,474720
52,31779865182,477480
52,31870467254,480240
52,31962243558,483000
52,32052872639,485760
52,32141207357,488520
52,32342354083,489900
52,32596681179,491280
52,32597821965,498180
52,32689570834,500940
52,32777933096,503700
52,32865120652,506460
52,33158016110,507840
52,33490353710,509220
52,33491466513,514740
52,33580948422,517500
52,33671605699,520260
52,33763382103,523020
52,33855158488,525780
52,33944612204,528540
52,34035269716,531300
52,34122457307,534060
52,34124751716,536820
52,34210792088,539580
52,34213086498,542340
52,34297979687,545100
52,34300274119,547860
52,34379402675,550620
52,34381697082,553380
52,34467737398,556140
52,34470031815,558900
52,34560696121,560280
52,34741936562,561660
52,34743101758,565800
52,34833724608,571320
52,34925472034,574080
52,35008070753,576840
52,35299846714,578220
52,35546139258,585120
52,35633326917,587880
52,35723926496,590640
52,35814555698,593400
52,35894860019,596160
