76,1632,1632,5,1,98,3,0
93,1632,94,2,1
94,1632,95,2,1
95,1632,96,2,1
96,1632,97,2,1
97,1632,98,2,1
98,1632,1632,5,1,76,0,3,120,3,0
99,1632,98,1,2
100,1632,99,1,2
101,1632,100,1,2
102,1632,101,1,2
103,1632,102,1,2
104,1632,103,1,2
120,1632,1632,5,1,98,0,3,142,3,0
751,1669,1669,5,1
773,1669,795,3,0
774,1669,796,3,0
775,1669,797,3,0
795,1669,1669,5,1
1616,1632,88,0,4
1620,1632,97,0,4
1632,1608,98,0,4
1632,1611,98,0,4
1632,1616,98,0,4
1632,1620,98,0,4
1632,1664,98,0,4
1632,1681,98,0,4
1681,1632,88,0,4
